Unit Name,API,District,Field,Battery,Start Date,Downtime,Operating Time,Allocated HCLiq,Allocated Gas,Allocated Water,Injection Well - Gas,Injection Well - Water,,,,,,,,,,,,
FWU #805 (SWD),42357301160001,PANHANDLE,FWU,FARNSWORTH,6/1/20,719.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #806,42357330090000,PANHANDLE,FWU,FARNSWORTH,6/1/20,24,695.999999999999,597.674074501931,15441.6005749887,37.8308560879326,,,,,,,,,,,,,,
FWU #807,42357334050000,PANHANDLE,FWU,FARNSWORTH,6/1/20,719.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #808,42357334130000,PANHANDLE,FWU,FARNSWORTH,6/1/20,252,468,403.145173085276,9079.05432009779,3747.15999712308,,,,,,,,,,,,,,
FWU #901,42357009390000,PANHANDLE,FWU,FARNSWORTH,6/1/20,0,719.999999999999,2538.00458874091,25753.0701325904,11109.818597249,,,,,,,,,,,,,,
FWU #9010 (INJ),42357330770000,PANHANDLE,FWU,FARNSWORTH,6/1/20,0,719.999999999999,,,,0,30889.5966620574,,,,,,,,,,,,
FWU #902,42357023530000,PANHANDLE,FWU,FARNSWORTH,6/1/20,719.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #903,42357009400000,PANHANDLE,FWU,FARNSWORTH,6/1/20,719.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #904,42357022130000,PANHANDLE,FWU,FARNSWORTH,6/1/20,36,683.999999999999,305.345794370116,15014.5000080958,1.78727584106795,,,,,,,,,,,,,,
FWU #906 (INJ),42357020340000,PANHANDLE,FWU,FARNSWORTH,6/1/20,719.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #907,42357810910000,PANHANDLE,FWU,FARNSWORTH,6/1/20,267,453,439.161579501504,18659.7163734066,2580.88489258958,,,,,,,,,,,,,,
FWU #908 (INJ),42357301860000,PANHANDLE,FWU,FARNSWORTH,6/1/20,719.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #909,42357330610000,PANHANDLE,FWU,FARNSWORTH,6/1/20,695.999999999999,24,16.5862932158473,540.759215436311,63.4154357878973,,,,,,,,,,,,,,
FWU #1 (WSW),42357810690000,PANHANDLE,FWU,FARNSWORTH (INJ),7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #101 (INJ),42357009380000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1101 (INJ),42357020350000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1102,42357330000000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,411.550846352794,6757.78977420758,18.3368510271777,,,,,,,,,,,,,,
FWU #1202,42357319860000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1301 (INJ),42357007950000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,,,,0,0,,,,,,,,,,,,
FWU #1302,42357023500000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1303 (INJ),42357007940000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,,,,23298.6278704599,0,,,,,,,,,,,,
FWU #1304,42357023510000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1305 (INJ),42357007990000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,,,,41468.6810884937,0,,,,,,,,,,,,
FWU #1306,42357007960000,PANHANDLE,FWU,FARNSWORTH,7/1/20,192,552,1865.50247955397,1889.26129796454,624.777949712727,,,,,,,,,,,,,,
FWU #1307,42357023520000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1308,42357023490000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1309 (INJ),42357811020000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,63394.400687897,0,,,,,,,,,,,,
FWU #1310 (INJ),42357301030000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1310A (INJ),42357331790000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,,,,29109.2605912451,0,,,,,,,,,,,,
FWU #1311,42357301040000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,0,0,0,,,,,,,,,,,,,,
FWU #1311 (SWD),42357301040001,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,,,,0,835,,,,,,,,,,,,
FWU #1312,42357330130000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,3997.92250742714,22984.958949891,1338.59012498398,,,,,,,,,,,,,,
FWU #1313 (INJ),42357333320000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,,,,0,18373.0494619012,,,,,,,,,,,,
FWU #1314,42357331890000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,2400.4899242148,21495.4980700744,11066.8545278373,,,,,,,,,,,,,,
FWU #1315,42357333730000,PANHANDLE,FWU,FARNSWORTH,7/1/20,84.9999999999999,658.999999999999,2210.41952429944,1218.39168478425,245.994588099219,,,,,,,,,,,,,,
FWU #1316,42357331930000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,797.268911702942,16262.1367560748,220.200518172457,,,,,,,,,,,,,,
FWU #1317,42357333990000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,845.543664472615,16974.5971264265,818.635927834921,,,,,,,,,,,,,,
FWU #1319,42357333740000,PANHANDLE,FWU,FARNSWORTH,7/1/20,144,600,683.319391369353,3543.13249915266,8039.68627750847,,,,,,,,,,,,,,
FWU #1401 (INJ),42357020410000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,,,,0,37830.8775706265,,,,,,,,,,,,
FWU #1402 (INJ),42357002670001,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1403 (INJ),42357020660000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1501,42357000600001,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,29.3964890251996,0,7536.44577217005,,,,,,,,,,,,,,
FWU #1502 (INJ),42357007030000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1503 (INJ),42357006060000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1504,42357023340000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1505 (INJ),42357020300000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,,,,0,0,,,,,,,,,,,,
FWU #1506 (INJ),42357301210000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,,,,109648.688656952,0,,,,,,,,,,,,
FWU #1507 (INJ),42357150709999,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1508,42357330630000,PANHANDLE,FWU,FARNSWORTH,7/1/20,46,698,1281.96887778078,44854.4640516087,632.765723933328,,,,,,,,,,,,,,
FWU #1509 (INJ),42357150909999,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1601 (INJ),42357020400000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1602,42357000770002,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1603 (INJ),42357004720000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,,,,63683.6462419927,0,,,,,,,,,,,,
FWU #1604,42357004760000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1605 (INJ),42357020370000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1606,42357329830000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,4850.42068915793,56371.4062356312,7224.71930470803,,,,,,,,,,,,,,
FWU #1607,42357334230000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1802,42357319870000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,587.929780503992,0,183.368510271777,,,,,,,,,,,,,,
FWU #1902,42357806010000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1903 (INJ),42357806020000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #2 (WSW),42357810700000,PANHANDLE,FWU,FARNSWORTH (INJ),7/1/20,0,743.999999999999,0,0,32633,,,,,,,,,,,,,,
FWU #2001,42357004700000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2002,42357811240000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,0,0,3227.28578078328,,,,,,,,,,,,,,
FWU #2003,42357023810000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2004,42357811260001,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2005 (INJ),42357252290000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #2006 (INJ),42357020360000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #2007 (INJ),42357020450000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #2008,42357020580000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,293.964890251996,0,916.842551358887,,,,,,,,,,,,,,
FWU #2101 (INJ),42357020310000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #2102 (INJ),42357020270000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #2103,42357020670000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2104 (INJ),42357020280000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #2301,42357020560000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2302,42357007760000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2303 (INJ),42357020290000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #2304,42357007930000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2305,42357023680000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2306,42357811400000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2307 (INJ),42357020430000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #2308,42357007790000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2309 (INJ),42357020380000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #2310,42357300490000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,29.3964890251996,63.5528818890995,2200.42212326133,,,,,,,,,,,,,,
FWU #2311,42357313550000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2501,42357811450000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2502,42357002270000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2502A,42357300990000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2503 (INJ),42357020460000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #2601,42357811480000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2602 (INJ),42357020420000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #2701,42357023320000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2702 (INJ),42357020510000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #3001,42357002490000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #3002,42357002510000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #3003 (INJ),42357020470000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #301,42357009340000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #3101,42357023370000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #3102,42357023360000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #3103 (INJ),42357020480000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #3201,42357023450000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #3202 (INJ),42357811590000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #3203,42357022060000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #3204 (INJ),42357811610000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #3205 (INJ),42357317680001,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #3206,42357319890000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #3208,42357334100000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #3301 (INJ),42357000290000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #3303 (INJ),42357021340000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #3401 (INJ),42357020500000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #3402 (INJ),42357008730000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #3403,42357319880000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #3601 (INJ),42357020490000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #3602,42357023350000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #3701,42357811680000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #3702 (INJ),42357811690000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #3901,42357811710000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #4001,42357811720000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #4002,42357023480000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #4003 (INJ),42357811740000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #4004,42357005140000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #4005,42357023640000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #4006,42357023650000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #4007 (INJ),42357811780000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #4009,42357020570000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #401,42357001560000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #4101,42357009990000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #4102,42357021920000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #4201,42357000040000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #4202 (INJ),42357811820000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #4203 (INJ),42357020330001,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #4204 (INJ),42357010010000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #4301,42357023690000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #501,42357810720000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,1851.97880858757,4639.36037790426,183.368510271777,,,,,,,,,,,,,,
FWU #502 (INJ),42357023310000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,,,,0,61246.564956659,,,,,,,,,,,,
FWU #503,42357810740001,PANHANDLE,FWU,FARNSWORTH,7/1/20,200,544,1176.74528016436,7681.39559020878,5865.47833179174,,,,,,,,,,,,,,
FWU #504,42357300510000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #505,42357050509999,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #506,42357334110000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,1528.61742931038,5084.23055112796,495.094977733799,,,,,,,,,,,,,,
FWU #601,42357020640001,PANHANDLE,FWU,FARNSWORTH,7/1/20,6,737.999999999999,317.246701354751,30677.3639693823,349.778667248794,,,,,,,,,,,,,,
FWU #602,42357020630000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,760.387056170275,9696.05052872066,20355.3873124373,,,,,,,,,,,,,,
FWU #603 (INJ),42357303410000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #701,42357020620000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,898.734112875213,8091.90001684068,21890.4078188442,,,,,,,,,,,,,,
FWU #702,42357810800000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,1505.96957667476,27722.7401077745,19365.8360860051,,,,,,,,,,,,,,
FWU #703 (INJ),42357302540000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #801,42357020650000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,629.765214551651,11924.5676226171,649.658528950947,,,,,,,,,,,,,,
FWU #802,42357004140000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,3039.33509951072,27779.3230023533,29569.1095067252,,,,,,,,,,,,,,
FWU #803 (INJ),42357810840000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,,,,0,44695.0054878043,,,,,,,,,,,,
FWU #804 (INJ),42357003990000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,,,,66501.573270614,0,,,,,,,,,,,,
FWU #805 (INJ),42357301160000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,,,,50038.1215923459,0,,,,,,,,,,,,
FWU #805 (SWD),42357301160001,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #806,42357330090000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,612.026093013186,37009.8865952089,32.5292995871911,,,,,,,,,,,,,,
FWU #807,42357334050000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #808,42357334130000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,676.11924757959,14553.6099526038,5647.75011637074,,,,,,,,,,,,,,
FWU #901,42357009390000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,2939.64890251996,27624.3193277952,12542.4061025896,,,,,,,,,,,,,,
FWU #9010 (INJ),42357330770000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,,,,0,34633.502523009,,,,,,,,,,,,
FWU #902,42357023530000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #903,42357009400000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #904,42357022130000,PANHANDLE,FWU,FARNSWORTH,7/1/20,0,743.999999999999,235.171912201597,19065.8645667299,0,,,,,,,,,,,,,,
FWU #906 (INJ),42357020340000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #907,42357810910000,PANHANDLE,FWU,FARNSWORTH,7/1/20,42,701.999999999999,711.136870713743,29239.1987760643,3832.08991978066,,,,,,,,,,,,,,
FWU #908 (INJ),42357301860000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #909,42357330610000,PANHANDLE,FWU,FARNSWORTH,7/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1 (WSW),42357810690000,PANHANDLE,FWU,FARNSWORTH (INJ),8/1/20,264,480,0,0,27235.75264,,,,,,,,,,,,,,
FWU #101 (INJ),42357009380000,PANHANDLE,FWU,FARNSWORTH,8/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1101 (INJ),42357020350000,PANHANDLE,FWU,FARNSWORTH,8/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1102,42357330000000,PANHANDLE,FWU,FARNSWORTH,8/1/20,0,743.999999999999,510.648103954805,5142.18798470535,20.6710750599122,,,,,,,,,,,,,,
FWU #1202,42357319860000,PANHANDLE,FWU,FARNSWORTH,8/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1301 (INJ),42357007950000,PANHANDLE,FWU,FARNSWORTH,8/1/20,0,743.999999999999,,,,0,1457.19264374295,,,,,,,,,,,,
FWU #1302,42357023500000,PANHANDLE,FWU,FARNSWORTH,8/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1303 (INJ),42357007940000,PANHANDLE,FWU,FARNSWORTH,8/1/20,0,743.999999999999,,,,2458.85508580412,55031.5531889901,,,,,,,,,,,,
FWU #1304,42357023510000,PANHANDLE,FWU,FARNSWORTH,8/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1305 (INJ),42357007990000,PANHANDLE,FWU,FARNSWORTH,8/1/20,0,743.999999999999,,,,42147.7568745286,0,,,,,,,,,,,,
FWU #1306,42357007960000,PANHANDLE,FWU,FARNSWORTH,8/1/20,76.9999999999999,666.999999999999,2847.64182994916,2028.8825274578,776.427168390527,,,,,,,,,,,,,,
FWU #1307,42357023520000,PANHANDLE,FWU,FARNSWORTH,8/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1308,42357023490000,PANHANDLE,FWU,FARNSWORTH,8/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1309 (INJ),42357811020000,PANHANDLE,FWU,FARNSWORTH,8/1/20,360,384,,,,62769.1528475999,0,,,,,,,,,,,,
FWU #1310 (INJ),42357301030000,PANHANDLE,FWU,FARNSWORTH,8/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1310A (INJ),42357331790000,PANHANDLE,FWU,FARNSWORTH,8/1/20,0,743.999999999999,,,,80166.6556491103,1627.70405862458,,,,,,,,,,,,
FWU #1311,42357301040000,PANHANDLE,FWU,FARNSWORTH,8/1/20,0,743.999999999999,0,0,0,,,,,,,,,,,,,,
FWU #1311 (SWD),42357301040001,PANHANDLE,FWU,FARNSWORTH,8/1/20,0,743.999999999999,,,,0,3970,,,,,,,,,,,,
FWU #1312,42357330130000,PANHANDLE,FWU,FARNSWORTH,8/1/20,371,373,2255.11274487525,9019.31195526675,629.551043051513,,,,,,,,,,,,,,
FWU #1313 (INJ),42357333320000,PANHANDLE,FWU,FARNSWORTH,8/1/20,0,743.999999999999,,,,0,3794.52093934072,,,,,,,,,,,,
FWU #1314,42357331890000,PANHANDLE,FWU,FARNSWORTH,8/1/20,0,743.999999999999,2905.9982928683,15336.0757542041,13066.3956293519,,,,,,,,,,,,,,
FWU #1315,42357333730000,PANHANDLE,FWU,FARNSWORTH,8/1/20,49,694.999999999999,2813.96642140582,118.330116615281,361.537726390251,,,,,,,,,,,,,,
FWU #1316,42357331930000,PANHANDLE,FWU,FARNSWORTH,8/1/20,0,743.999999999999,1130.72080161421,11944.7062591431,0,,,,,,,,,,,,,,
FWU #1317,42357333990000,PANHANDLE,FWU,FARNSWORTH,8/1/20,236,508,552.522277197911,8692.30359239451,84.0965142811616,,,,,,,,,,,,,,
