Table 1
Unit Name,Meter Name,Date,End Reading,,,,,,,
FWU #805 (INJ),FWU #805 Water,1/19/20,391.00,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,1/19/20,834.00,,,,,,,
FWU #908 (INJ),FWU #908 Water,1/19/20,0.00,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/20/20,"5,871.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,1/20/20,0.00,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/20/20,0.00,,,,,,,
FWU #1303 (INJ),FWU #1303 Water,1/20/20,0.00,,,,,,,
FWU #1305 (INJ),FWU #1305 Water,1/20/20,465.00,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/20/20,0.00,,,,,,,
FWU #1310A (INJ),FWU #1310A Water,1/20/20,0.00,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/20/20,446.00,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,1/20/20,300.00,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/20/20,479.00,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/20/20,289.00,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,1/20/20,0.00,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/20/20,0.00,,,,,,,
FWU #1603 (INJ),FWU #1603 Water,1/20/20,0.00,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/20/20,"133,411.00",,,,,,,
FWU #502 (INJ),FWU #502 Water,1/20/20,672.00,,,,,,,
FWU #803 (INJ),FWU #803 Water,1/20/20,0.00,,,,,,,
FWU #804 (INJ),FWU #804 Water,1/20/20,0.00,,,,,,,
FWU #805 (INJ),FWU #805 Water,1/20/20,913.00,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,1/20/20,112.00,,,,,,,
FWU #908 (INJ),FWU #908 Water,1/20/20,0.00,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/21/20,"5,861.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,1/21/20,0.00,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/21/20,0.00,,,,,,,
FWU #1303 (INJ),FWU #1303 Water,1/21/20,0.00,,,,,,,
FWU #1305 (INJ),FWU #1305 Water,1/21/20,470.00,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/21/20,0.00,,,,,,,
FWU #1310A (INJ),FWU #1310A Water,1/21/20,0.00,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/21/20,642.00,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,1/21/20,293.00,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/21/20,461.00,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/21/20,311.00,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,1/21/20,0.00,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/21/20,0.00,,,,,,,
FWU #1603 (INJ),FWU #1603 Water,1/21/20,0.00,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/21/20,"133,429.00",,,,,,,
FWU #502 (INJ),FWU #502 Water,1/21/20,677.00,,,,,,,
FWU #803 (INJ),FWU #803 Water,1/21/20,0.00,,,,,,,
FWU #804 (INJ),FWU #804 Water,1/21/20,0.00,,,,,,,
FWU #805 (INJ),FWU #805 Water,1/21/20,944.00,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,1/21/20,626.00,,,,,,,
FWU #908 (INJ),FWU #908 Water,1/21/20,0.00,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/22/20,"6,467.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,1/22/20,0.00,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/22/20,0.00,,,,,,,
FWU #1303 (INJ),FWU #1303 Water,1/22/20,0.00,,,,,,,
FWU #1305 (INJ),FWU #1305 Water,1/22/20,469.00,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/22/20,0.00,,,,,,,
FWU #1310A (INJ),FWU #1310A Water,1/22/20,0.00,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,1/22/20,290.00,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/22/20,463.00,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/22/20,258.00,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,1/22/20,0.00,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/22/20,0.00,,,,,,,
FWU #1603 (INJ),FWU #1603 Water,1/22/20,0.00,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/22/20,"133,444.00",,,,,,,
FWU #502 (INJ),FWU #502 Water,1/22/20,546.00,,,,,,,
FWU #803 (INJ),FWU #803 Water,1/22/20,0.00,,,,,,,
FWU #804 (INJ),FWU #804 Water,1/22/20,0.00,,,,,,,
FWU #805 (INJ),FWU #805 Water,1/22/20,969.00,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,1/22/20,918.00,,,,,,,
FWU #908 (INJ),FWU #908 Water,1/22/20,0.00,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/23/20,"6,435.00",,,,,,,
FWU #1305 (INJ),FWU #1305 Water,1/23/20,484.00,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/23/20,"1,075.00",,,,,,,
FWU #1313 (INJ),FWU #1313 Water,1/23/20,283.00,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/23/20,469.00,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/23/20,277.00,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/23/20,"133,447.00",,,,,,,
FWU #502 (INJ),FWU #502 Water,1/23/20,644.00,,,,,,,
FWU #805 (INJ),FWU #805 Water,1/23/20,907.00,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,1/23/20,939.00,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/24/20,"6,609.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,1/24/20,0.00,,,,,,,
FWU #1305 (INJ),FWU #1305 Water,1/24/20,484.00,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/24/20,"1,124.00",,,,,,,
FWU #1313 (INJ),FWU #1313 Water,1/24/20,267.00,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/24/20,468.00,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/24/20,248.00,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/24/20,"133,475.00",,,,,,,
FWU #502 (INJ),FWU #502 Water,1/24/20,634.00,,,,,,,
FWU #805 (INJ),FWU #805 Water,1/24/20,902.00,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,1/24/20,971.00,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/25/20,"7,434.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,1/25/20,0.00,,,,,,,
FWU #1305 (INJ),FWU #1305 Water,1/25/20,492.00,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/25/20,852.00,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,1/25/20,276.00,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/25/20,474.00,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/25/20,253.00,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/25/20,"133,475.00",,,,,,,
FWU #502 (INJ),FWU #502 Water,1/25/20,640.00,,,,,,,
FWU #805 (INJ),FWU #805 Water,1/25/20,885.00,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,1/25/20,"1,037.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/26/20,"6,538.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,1/26/20,0.00,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/26/20,0.00,,,,,,,
FWU #1305 (INJ),FWU #1305 Water,1/26/20,493.00,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/26/20,927.00,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,1/26/20,273.00,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/26/20,475.00,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/26/20,241.00,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/26/20,"133,490.00",,,,,,,
FWU #502 (INJ),FWU #502 Water,1/26/20,646.00,,,,,,,
FWU #803 (INJ),FWU #803 Water,1/26/20,0.00,,,,,,,
FWU #804 (INJ),FWU #804 Water,1/26/20,0.00,,,,,,,
FWU #805 (INJ),FWU #805 Water,1/26/20,873.00,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,1/26/20,941.00,,,,,,,
FWU #908 (INJ),FWU #908 Water,1/26/20,0.00,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/27/20,"6,600.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,1/27/20,0.00,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/27/20,0.00,,,,,,,
FWU #1303 (INJ),FWU #1303 Water,1/27/20,0.00,,,,,,,
FWU #1305 (INJ),FWU #1305 Water,1/27/20,493.00,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/27/20,0.00,,,,,,,
FWU #1310A (INJ),FWU #1310A Water,1/27/20,0.00,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/27/20,"1,396.00",,,,,,,
FWU #1313 (INJ),FWU #1313 Water,1/27/20,265.00,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/27/20,458.00,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/27/20,223.00,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,1/27/20,0.00,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/27/20,0.00,,,,,,,
FWU #1603 (INJ),FWU #1603 Water,1/27/20,0.00,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/27/20,"133,497.00",,,,,,,
FWU #502 (INJ),FWU #502 Water,1/27/20,649.00,,,,,,,
FWU #803 (INJ),FWU #803 Water,1/27/20,0.00,,,,,,,
FWU #804 (INJ),FWU #804 Water,1/27/20,0.00,,,,,,,
FWU #805 (INJ),FWU #805 Water,1/27/20,870.00,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,1/27/20,710.00,,,,,,,
FWU #908 (INJ),FWU #908 Water,1/27/20,0.00,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/28/20,"7,267.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,1/28/20,0.00,,,,,,,
FWU #1305 (INJ),FWU #1305 Water,1/28/20,499.00,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/28/20,"1,020.00",,,,,,,
FWU #1313 (INJ),FWU #1313 Water,1/28/20,252.00,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/28/20,477.00,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/28/20,351.00,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/28/20,"133,512.00",,,,,,,
FWU #502 (INJ),FWU #502 Water,1/28/20,654.00,,,,,,,
FWU #803 (INJ),FWU #803 Water,1/28/20,0.00,,,,,,,
FWU #805 (INJ),FWU #805 Water,1/28/20,952.00,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,1/28/20,999.00,,,,,,,
FWU #908 (INJ),FWU #908 Water,1/28/20,0.00,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/29/20,"6,818.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,1/29/20,0.00,,,,,,,
FWU #1305 (INJ),FWU #1305 Water,1/29/20,500.00,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/29/20,"1,328.00",,,,,,,
FWU #1313 (INJ),FWU #1313 Water,1/29/20,258.00,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/29/20,476.00,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/29/20,303.00,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/29/20,"133,528.00",,,,,,,
FWU #502 (INJ),FWU #502 Water,1/29/20,650.00,,,,,,,
FWU #805 (INJ),FWU #805 Water,1/29/20,933.00,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,1/29/20,998.00,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/30/20,"7,101.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,1/30/20,0.00,,,,,,,
FWU #1305 (INJ),FWU #1305 Water,1/30/20,495.00,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,1/30/20,254.00,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/30/20,478.00,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/30/20,292.00,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/30/20,"133,551.00",,,,,,,
FWU #502 (INJ),FWU #502 Water,1/30/20,627.00,,,,,,,
FWU #805 (INJ),FWU #805 Water,1/30/20,887.00,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,1/30/20,"1,008.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/31/20,"7,051.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,1/31/20,0.00,,,,,,,
FWU #1305 (INJ),FWU #1305 Water,1/31/20,497.00,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/31/20,"1,014.00",,,,,,,
FWU #1313 (INJ),FWU #1313 Water,1/31/20,256.00,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/31/20,477.00,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/31/20,290.00,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/31/20,"133,583.00",,,,,,,
FWU #502 (INJ),FWU #502 Water,1/31/20,628.00,,,,,,,
FWU #805 (INJ),FWU #805 Water,1/31/20,885.00,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,1/31/20,"1,006.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,2/1/20,"6,764.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,2/1/20,0.00,,,,,,,
FWU #1305 (INJ),FWU #1305 Water,2/1/20,478.00,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,2/1/20,"1,193.00",,,,,,,
FWU #1313 (INJ),FWU #1313 Water,2/1/20,249.00,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,2/1/20,430.00,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,2/1/20,268.00,,,,,,,
FWU #2 (WSW),Water Well Meter #2,2/1/20,"133,595.00",,,,,,,
FWU #502 (INJ),FWU #502 Water,2/1/20,631.00,,,,,,,
FWU #805 (INJ),FWU #805 Water,2/1/20,856.00,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,2/1/20,"1,006.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,2/2/20,"7,145.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,2/2/20,0.00,,,,,,,
FWU #1305 (INJ),FWU #1305 Water,2/2/20,484.00,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,2/2/20,"1,262.00",,,,,,,
FWU #1313 (INJ),FWU #1313 Water,2/2/20,245.00,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,2/2/20,475.00,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,2/2/20,279.00,,,,,,,
FWU #2 (WSW),Water Well Meter #2,2/2/20,"133,662.00",,,,,,,
FWU #502 (INJ),FWU #502 Water,2/2/20,640.00,,,,,,,
FWU #805 (INJ),FWU #805 Water,2/2/20,847.00,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,2/2/20,"1,036.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,2/3/20,"6,856.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,2/3/20,0.00,,,,,,,
FWU #1305 (INJ),FWU #1305 Water,2/3/20,487.00,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,2/3/20,245.00,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,2/3/20,479.00,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,2/3/20,340.00,,,,,,,
FWU #2 (WSW),Water Well Meter #2,2/3/20,"133,662.00",,,,,,,
FWU #502 (INJ),FWU #502 Water,2/3/20,642.00,,,,,,,
FWU #805 (INJ),FWU #805 Water,2/3/20,843.00,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,2/3/20,"1,034.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,2/4/20,"6,942.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,2/4/20,0.00,,,,,,,
FWU #1305 (INJ),FWU #1305 Water,2/4/20,487.00,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,2/4/20,243.00,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,2/4/20,478.00,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,2/4/20,399.00,,,,,,,
FWU #2 (WSW),Water Well Meter #2,2/4/20,"133,662.00",,,,,,,
FWU #502 (INJ),FWU #502 Water,2/4/20,639.00,,,,,,,
FWU #805 (INJ),FWU #805 Water,2/4/20,856.00,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,2/4/20,"1,035.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,2/5/20,"6,974.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,2/5/20,0.00,,,,,,,
FWU #1305 (INJ),FWU #1305 Water,2/5/20,491.00,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,2/5/20,247.00,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,2/5/20,480.00,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,2/5/20,412.00,,,,,,,
FWU #2 (WSW),Water Well Meter #2,2/5/20,"133,732.00",,,,,,,
FWU #502 (INJ),FWU #502 Water,2/5/20,644.00,,,,,,,
FWU #805 (INJ),FWU #805 Water,2/5/20,843.00,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,2/5/20,"1,018.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,2/6/20,"6,847.00",,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,2/6/20,0.00,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,2/6/20,0.00,,,,,,,
FWU #1303 (INJ),FWU #1303 Water,2/6/20,0.00,,,,,,,
FWU #1305 (INJ),FWU #1305 Water,2/6/20,489.00,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,2/6/20,0.00,,,,,,,
FWU #1310A (INJ),FWU #1310A Water,2/6/20,0,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,2/6/20,240,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,2/6/20,478,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,2/6/20,328,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,2/6/20,0,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,2/6/20,0,,,,,,,
FWU #1603 (INJ),FWU #1603 Water,2/6/20,0,,,,,,,
FWU #2 (WSW),Water Well Meter #2,2/6/20,133757,,,,,,,
FWU #502 (INJ),FWU #502 Water,2/6/20,645,,,,,,,
FWU #803 (INJ),FWU #803 Water,2/6/20,0,,,,,,,
FWU #804 (INJ),FWU #804 Water,2/6/20,0,,,,,,,
FWU #805 (INJ),FWU #805 Water,2/6/20,837,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,2/6/20,1009,,,,,,,
FWU #908 (INJ),FWU #908 Water,2/6/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,2/7/20,6576,,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,2/7/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,2/7/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 Water,2/7/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 Water,2/7/20,494,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,2/7/20,0,,,,,,,
FWU #1310A (INJ),FWU #1310A Water,2/7/20,0,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,2/7/20,1015,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,2/7/20,246,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,2/7/20,481,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,2/7/20,340,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,2/7/20,0,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,2/7/20,0,,,,,,,
FWU #1603 (INJ),FWU #1603 Water,2/7/20,0,,,,,,,
FWU #2 (WSW),Water Well Meter #2,2/7/20,133841,,,,,,,
FWU #502 (INJ),FWU #502 Water,2/7/20,652,,,,,,,
FWU #803 (INJ),FWU #803 Water,2/7/20,0,,,,,,,
FWU #804 (INJ),FWU #804 Water,2/7/20,0,,,,,,,
FWU #805 (INJ),FWU #805 Water,2/7/20,858,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,2/7/20,1006,,,,,,,
FWU #908 (INJ),FWU #908 Water,2/7/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,2/8/20,6715,,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,2/8/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,2/8/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 Water,2/8/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 Water,2/8/20,493,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,2/8/20,0,,,,,,,
FWU #1310A (INJ),FWU #1310A Water,2/8/20,0,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,2/8/20,1004,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,2/8/20,246,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,2/8/20,483,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,2/8/20,236,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,2/8/20,0,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,2/8/20,0,,,,,,,
FWU #1603 (INJ),FWU #1603 Water,2/8/20,0,,,,,,,
FWU #2 (WSW),Water Well Meter #2,2/8/20,133963,,,,,,,
FWU #502 (INJ),FWU #502 Water,2/8/20,652,,,,,,,
FWU #803 (INJ),FWU #803 Water,2/8/20,0,,,,,,,
FWU #804 (INJ),FWU #804 Water,2/8/20,0,,,,,,,
FWU #805 (INJ),FWU #805 Water,2/8/20,810,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,2/8/20,1021,,,,,,,
FWU #908 (INJ),FWU #908 Water,2/8/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,2/9/20,6670,,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,2/9/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,2/9/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 Water,2/9/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 Water,2/9/20,496,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,2/9/20,0,,,,,,,
FWU #1310A (INJ),FWU #1310A Water,2/9/20,0,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,2/9/20,243,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,2/9/20,484,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,2/9/20,331,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,2/9/20,0,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,2/9/20,0,,,,,,,
FWU #1603 (INJ),FWU #1603 Water,2/9/20,0,,,,,,,
FWU #2 (WSW),Water Well Meter #2,2/9/20,134084,,,,,,,
FWU #502 (INJ),FWU #502 Water,2/9/20,654,,,,,,,
FWU #803 (INJ),FWU #803 Water,2/9/20,0,,,,,,,
FWU #804 (INJ),FWU #804 Water,2/9/20,0,,,,,,,
FWU #805 (INJ),FWU #805 Water,2/9/20,871,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,2/9/20,1028,,,,,,,
FWU #908 (INJ),FWU #908 Water,2/9/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,2/10/20,6558,,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,2/10/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,2/10/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 Water,2/10/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 Water,2/10/20,494,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,2/10/20,0,,,,,,,
FWU #1310A (INJ),FWU #1310A Water,2/10/20,0,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,2/10/20,988,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,2/10/20,245,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,2/10/20,488,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,2/10/20,336,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,2/10/20,0,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,2/10/20,0,,,,,,,
FWU #1603 (INJ),FWU #1603 Water,2/10/20,0,,,,,,,
FWU #2 (WSW),Water Well Meter #2,2/10/20,134123,,,,,,,
FWU #502 (INJ),FWU #502 Water,2/10/20,654,,,,,,,
FWU #803 (INJ),FWU #803 Water,2/10/20,0,,,,,,,
FWU #804 (INJ),FWU #804 Water,2/10/20,0,,,,,,,
FWU #805 (INJ),FWU #805 Water,2/10/20,874,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,2/10/20,1023,,,,,,,
FWU #908 (INJ),FWU #908 Water,2/10/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,2/11/20,6609,,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,2/11/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,2/11/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 Water,2/11/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 Water,2/11/20,497,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,2/11/20,0,,,,,,,
FWU #1310A (INJ),FWU #1310A Water,2/11/20,0,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,2/11/20,247,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,2/11/20,489,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,2/11/20,369,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,2/11/20,0,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,2/11/20,0,,,,,,,
FWU #1603 (INJ),FWU #1603 Water,2/11/20,0,,,,,,,
FWU #2 (WSW),Water Well Meter #2,2/11/20,134137,,,,,,,
FWU #502 (INJ),FWU #502 Water,2/11/20,654,,,,,,,
FWU #803 (INJ),FWU #803 Water,2/11/20,0,,,,,,,
FWU #804 (INJ),FWU #804 Water,2/11/20,0,,,,,,,
FWU #805 (INJ),FWU #805 Water,2/11/20,880,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,2/11/20,1020,,,,,,,
FWU #908 (INJ),FWU #908 Water,2/11/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,2/12/20,6721,,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,2/12/20,0,,,,,,,
